,comments,created_time,from,id,likes,content,shares,type,,,,
873,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-22 04:43:14,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_522619624488070,"{u'paging': {u'cursors': {u'after': u'MTAxNTI1MTIwMzIwMTY4OTA=', u'before': u'MTAxNTI1MTIwMzIwMTY4OTA='}}, u'data': [{u'id': u'10152512032016890', u'name': u'Lorena Carreño Pletikosic'}], u'summary': {u'total_count': 2}}","Informamos estado de Salud del Director de nuestra ONG Decisión 

Amigas y amigos, Gracias por su preocupación, tengo una fractura leve del dedo meñique y anular. Denuncia y declaración fueron enviadas a la fiscalía. Agradezco y destaco a Carabineros de Chile, su trato y atención ha sido profesional y de Calidad. Gracias !!",,status,,,,
874,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-20 03:14:01,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_521733364576696,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'MTAxNTI1MTIwMzIwMTY4OTA='}}, u'data': [{u'id': u'10152512032016890', u'name': u'Lorena Carreño Pletikosic'}, {u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 2}}","Recuerda visitar www.decisiong.cl Juntos por la Movilidad Social, hoy Es Posible, contamos contigo",,link,,,,
875,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-18 19:08:57,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_520900107993355,"{u'paging': {u'cursors': {u'after': u'MTAyMDU4NDMyMDkzMDM0OTc=', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}, {u'id': u'10207378832607522', u'name': u'Ricardo Peña Garcia'}, {u'id': u'10205843209303497', u'name': u'Fernando Herrera S'}], u'summary': {u'total_count': 3}}",FELICES FIESTAS PATRIAS,,link,,,,
876,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-17 19:52:25,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_520490024701030,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 1}}","Del discurso a la acción, hechos y no palabras. Visita www.decisiong.cl y generemos Movilidad social. Hoy es Posible!!  @ONGDECISION",,status,,,,
877,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-15 19:58:38,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_519613184788714,"{u'paging': {u'cursors': {u'after': u'MTAyMDM3NzA2MTcwOTk1MDI=', u'before': u'MTAyMDM3NzA2MTcwOTk1MDI='}}, u'data': [{u'id': u'10203770617099502', u'name': u'Teresa Astudillo Cáceres'}], u'summary': {u'total_count': 1}}","VISITA WWW.DECISIONG.CL CAMBIEMOS Y MEJOREMOS A NUESTRA SOCIEDAD; NO NOS QUEDAMOS EN EL DISCURSO, SINO TRABAJEMOS EN LA ACCION",,link,,,,
878,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-13 12:53:53,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_518507181565981,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'MTAyMDM4MzUyNTM3ODg1NzM='}}, u'data': [{u'id': u'10203835253788573', u'name': u'Maria Angelica Castaño'}, {u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 2}}",PARTICIPACIÓN CIUDADANA EN O.N.G. ASOCIACIÓN DE CHILENOS CON DECISIÓN,,link,,,,
879,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-12 11:07:21,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_518041954945837,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 1}}","Buenos días, se parte de nuestra ONG juntos por la Movilidad Social de Chile. Visita www.decisiong.cl",,status,,,,
880,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-11 16:46:36,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_517709364979096,"{u'paging': {u'cursors': {u'after': u'MTAyMDU4NzQxNTA2MzU5MzE=', u'before': u'MTAyMDU4NzQxNTA2MzU5MzE='}}, u'data': [{u'id': u'10205874150635931', u'name': u'Erna Elgueta Tirado'}], u'summary': {u'total_count': 1}}",REFLEXIÓN A 40 AÑOS DEL GOLPE DE ESTADO DE CHILE,,link,,,,
881,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-11 01:27:17,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_517454298337936,"{u'paging': {u'cursors': {u'after': u'MTAyMDM4MzUyNTM3ODg1NzM=', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}, {u'id': u'10203835253788573', u'name': u'Maria Angelica Castaño'}], u'summary': {u'total_count': 2}}","Visita

Www.decisiong.cl",,link,,,,
882,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-10 11:03:28,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_517055038377862,"{u'data': [], u'summary': {u'total_count': 0}}","Participa junto a nosotros, ingresa a www.decisiong.cl y se parte de nuestras columnas de opinión. Tema ""Movilidad Social"" te esperamos",,link,,,,
883,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-09 17:58:13,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_516662975083735,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'MTAxNTIzODgxNDkyNzQ4MjM='}}, u'data': [{u'id': u'10152388149274823', u'name': u'Giovanna Lagunas Lufin'}, {u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 2}}",YO DECIDO PARTICIPAR,{u'count': 2},link,,,,
884,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-09 13:38:04,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_516567468426619,"{u'paging': {u'cursors': {u'after': u'MTAyMDMzMTAwNTU3Njk4MDQ=', u'before': u'NzY0NjAwNDgwMjkxMDgy'}}, u'data': [{u'id': u'764600480291082', u'name': u'Jessica Sanhueza Yevenes'}, {u'id': u'10203310055769804', u'name': u'Roberto Weinberger'}], u'summary': {u'total_count': 2}}","hola, visita www.decisiong.cl y párticipa, sigue los pasos; contamos contigo; saludos :) por la MOVILIDAD SOCIAL",,link,,,,
885,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-08 05:29:51,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_515962791820420,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'MTAyMDU2MjQ1NDY3NjY0Mjk='}}, u'data': [{u'id': u'10205624546766429', u'name': u'Joel Osvaldo Coroseo Araya'}, {u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 2}}","Recuerda visitar www.decisiong.cl y se parte de la ONG publicando tu opinión sobre ""Movilidad Social"" te esperamos",,status,,,,
886,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-06 18:20:48,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_515307755219257,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 1}}","TE ESPERAMOS CON GANAS PARA QUE TENGAS LA OPORTUNIDAD DE SUBIR TU OPINION A NUESTRA WEB, ASI TODOS TENDRAN ACCESO A LEER TU PUNTO DE VISTA SOBRE VARIOS TEMAS IMPORTANTES :)

http://www.decisiong.cl/?p=65",,link,,,,
887,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-06 17:59:24,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_515302041886495,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 1}}",Participa en las Columnas de Opinión de O.N.G. Asociación de Chilenos Con Decisión. Visita www.decisiong.cl sigue los pasos,,link,,,,
888,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-04 13:21:49,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_514255528657813,"{u'paging': {u'cursors': {u'after': u'MTAyMDczNzg4MzI2MDc1MjI=', u'before': u'MTAyMDczNzg4MzI2MDc1MjI='}}, u'data': [{u'id': u'10207378832607522', u'name': u'Ricardo Peña Garcia'}], u'summary': {u'total_count': 1}}",te invito a visitar nuestra web de  ONG Decisión Los esperamos juntos trabajemos por ma Movilidad Social www.decisiong.cl,,link,,,,
889,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-09-04 00:04:52,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_514073878675978,"{u'paging': {u'cursors': {u'after': u'MTAyMDQxMzQ3MzQ0NjI3NDk=', u'before': u'MTAyMDM3NzA2MTcwOTk1MDI='}}, u'data': [{u'id': u'10203770617099502', u'name': u'Teresa Astudillo Cáceres'}, {u'id': u'10203883338395059', u'name': u'Ricardo Andres Ahumada Leiva'}, {u'id': u'10204134734462749', u'name': u'Raul Ignacio'}], u'summary': {u'total_count': 3}}","Amigas y amigos, recuerden visitar nuestra web www.decisiong.cl los esperamos :)",,status,,,,
890,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2013-08-30 03:50:38,"{u'name': u'Sandra Laura Tapia Bouniot', u'id': u'10205049685712620'}",404571512959549_511947238888642,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 1}}","Vamos adelante, cuenta con todo nuestro apoyo y solidaridad.  Estaremos compartiendo en lo que necesites.  Un abrazo.",,status,,,,
891,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-08-29 23:18:34,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_511879488895417,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'MTAyMDUwNDk2ODU3MTI2MjA='}}, u'data': [{u'id': u'10205049685712620', u'name': u'Sandra Laura Tapia Bouniot'}, {u'id': u'10152533012307076', u'name': u'Bravo Nauta'}, {u'id': u'10206894256494449', u'name': u'Marisol Espinoza'}, {u'id': u'10203835253788573', u'name': u'Maria Angelica Castaño'}, {u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 5}}","Feliz, acabo de habilitar los comentarios de Facebook en nuestra página www.decisiong.cl te invito a comentar",,status,,,,
892,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-08-29 20:15:22,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_511821888901177,"{u'paging': {u'cursors': {u'after': u'NjMxNDA5MzA2OTYzNjA0', u'before': u'MTAyMDUwNDk2ODU3MTI2MjA='}}, u'data': [{u'id': u'10205049685712620', u'name': u'Sandra Laura Tapia Bouniot'}, {u'id': u'631409306963604', u'name': u'Maria Elena Albornoz Dachelet'}], u'summary': {u'total_count': 2}}","AMIGAS Y AMIGOS, LES RECUERDO PUEDEN VISITAR NUESTRA WEB RECIEN ESTRENADA; POR FIN YA LA TENEMOS DISPONIBLE PARA TODOS USTEDES; RECUERDEN SON BIENVENIDOS A PARTICIPAR EN ELLA; LOS ESPERAMOS :)

http://www.decisiong.cl/",,link,,,,
893,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-08-26 00:12:13,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_510277755722257,"{u'paging': {u'cursors': {u'after': u'MTAxNTI1OTY2MDcwNDU3NTQ=', u'before': u'MTAyMDUwNDk2ODU3MTI2MjA='}}, u'data': [{u'id': u'10205049685712620', u'name': u'Sandra Laura Tapia Bouniot'}, {u'id': u'10205307488470589', u'name': u'Omar Aravena'}, {u'id': u'10152596607045754', u'name': u'Juan-Cristobal Paredes Friedemann'}], u'summary': {u'total_count': 3}}","Nuestro Director Sin haber estudiado informática, esta desarrollando el sitio web de ONG Decisión , visítenlo www.decisiong.cl",,link,,,,
894,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-08-25 04:10:50,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_509859365764096,"{u'paging': {u'cursors': {u'after': u'NjMxNDA5MzA2OTYzNjA0', u'before': u'MTAyMDUwNDk2ODU3MTI2MjA='}}, u'data': [{u'id': u'10205049685712620', u'name': u'Sandra Laura Tapia Bouniot'}, {u'id': u'10205624546766429', u'name': u'Joel Osvaldo Coroseo Araya'}, {u'id': u'10203770617099502', u'name': u'Teresa Astudillo Cáceres'}, {u'id': u'631409306963604', u'name': u'Maria Elena Albornoz Dachelet'}], u'summary': {u'total_count': 4}}","AVANZANDO; CUESTA, PERO NO ES IMPOSIBLE

http://www.decisiong.cl/",,link,,,,
895,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-08-20 14:26:15,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_507794152637284,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NDA0NTcxNTEyOTU5NTQ5'}}, u'data': [{u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 1}}","BUENOS DIAS A TODOS, RECUERDA, EL PROGRESO DE NUESTRA VIDA, DEPENDE DE CADA UNO, ES POSIBLE, GENERAR MOVILIDAD SOCIAL, AYUDANOS, TE NECESITAMOS",,status,,,,
896,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-08-15 20:17:44,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_505732789510087,"{u'paging': {u'cursors': {u'after': u'MTAyMDY5MzE3NDM0MzU4OTQ=', u'before': u'NjMxNDA5MzA2OTYzNjA0'}}, u'data': [{u'id': u'631409306963604', u'name': u'Maria Elena Albornoz Dachelet'}, {u'id': u'10203835253788573', u'name': u'Maria Angelica Castaño'}, {u'id': u'10205624546766429', u'name': u'Joel Osvaldo Coroseo Araya'}, {u'id': u'10206931743435894', u'name': u'Poly Palacius'}], u'summary': {u'total_count': 4}}","HOY EN CHILE DEBE SER UNA OLBIGACION MORAL, LA PREOCUPACION POR AQUELLOS NIÑOS Y JOVENES, QUE VIVEN SIN SUS PADRES EN HOGARES DE MENORES, CAMBIEMOS SU REALIDAD; AYUDANOS",{u'count': 2},status,,,,
897,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-08-06 03:28:18,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_501278746622158,"{u'paging': {u'cursors': {u'after': u'MTAyMDM4MzUyNTM3ODg1NzM=', u'before': u'MTAyMDM4MzUyNTM3ODg1NzM='}}, u'data': [{u'id': u'10203835253788573', u'name': u'Maria Angelica Castaño'}], u'summary': {u'total_count': 1}}",Viendo el programa #21dias de TVN , esa es la desigualdad de Chile. Que injusticia. Como podemos corregirlo? Se puede?,,status,,,
898,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-07-22 02:56:50,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_494565093960190,"{u'paging': {u'cursors': {u'after': u'MTAyMDU2MjQ1NDY3NjY0Mjk=', u'before': u'NjMxNDA5MzA2OTYzNjA0'}}, u'data': [{u'id': u'631409306963604', u'name': u'Maria Elena Albornoz Dachelet'}, {u'id': u'10205624546766429', u'name': u'Joel Osvaldo Coroseo Araya'}], u'summary': {u'total_count': 2}}",Cual es el país que sueñas. Que esperas de El?,,status,,,,
899,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2013-07-16 19:33:58,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_491781670905199,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NjMxNDA5MzA2OTYzNjA0'}}, u'data': [{u'id': u'631409306963604', u'name': u'Maria Elena Albornoz Dachelet'}, {u'id': u'10205624546766429', u'name': u'Joel Osvaldo Coroseo Araya'}, {u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 3}}","BIENVENIDOS TODOS, A TRABAJAR POR LA GENTE QUE LO REQUIERE Y NECESITA, NO HAY QUE DUDAR, SI PODEMOS AYUDAR, ES LA MEJOR OBRA QUE PODEMOS REALIZAR!",,status,,,,
900,"{u'data': [], u'summary': {u'total_count': 1, u'order': u'ranked'}}",2013-07-06 00:33:05,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Chilenos con Decisión', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'404571512959549'}",404571512959549_487312188018814,"{u'paging': {u'cursors': {u'after': u'NDA0NTcxNTEyOTU5NTQ5', u'before': u'NzU1MTcwNjA0NTY4NDk3'}}, u'data': [{u'id': u'755170604568497', u'name': u'Alonso Gómez E'}, {u'id': u'10152596607045754', u'name': u'Juan-Cristobal Paredes Friedemann'}, {u'id': u'10207225428264403', u'name': u'Angela Medina Palominos'}, {u'id': u'404571512959549', u'name': u'Chilenos con Decisión'}], u'summary': {u'total_count': 5}}","HOY TOME UNA DECISION, SE QUE ES LO MEJOR; ONG Decisión COMIENZA SU TRABAJO CON LAS PERSONAS, CON LO QUE TENEMOS; NUESTRO INTERES, GANAS Y VOCACION SOCIAL... LAS LUCAS LLEGARAN SOLAS, LA GENTE NO PUEDE ESPERAR; QUIEN SE SUMA???",,status,,,,
