,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,polarity
950,976,"{u'data': [], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2012-08-14 19:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_416143028431704,"{u'paging': {u'cursors': {u'after': u'MTAxNTMyNDY0NjU2NjU3ODQ=', u'before': u'MTAyMDc5NTQyMTc1NTEzOTg='}}, u'data': [{u'id': u'10207954217551398', u'name': u'Maria Ines Ortuzar Muñoz'}, {u'id': u'10153164334786735', u'name': u'Daniela Pulido'}, {u'id': u'767470956685232', u'name': u'Mauricio Campos'}, {u'id': u'10153087583270843', u'name': u'Sofía Carrasco Música'}, {u'id': u'927188640625214', u'name': u'Lala Salamanca'}, {u'id': u'10203715983005935', u'name': u'Lisabetta Mugnai'}, {u'id': u'10206963975870621', u'name': u'Paula Rothhammer Achondo'}, {u'id': u'10206755405902049', u'name': u'Rodrigo Pumarino'}, {u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}], u'summary': {u'total_count': 10}}",Quedan pocos días para abrir la exposición “Quema y Creación” donde mostraremos el trabajo de 29 artistas nacionales que se propusieron unir el gres con el cobre.,,photo,,0
951,977,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUyTkRVeU1EQXhOek0wTVRRd09qRXdNekl3T0RFPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUyTVRBM09ETTFNVEF4T0Rrd09qRXdNekF5TlRRPQ=='}}, u'data': [{u'message': u'Edvard Munch, es el nombre del pintor que pintó ""Skrik"" o más conocido como ""El Grito"" :D:D:D qué me gano???', u'from': {u'name': u'Makita del Valle', u'id': u'10152742145834242'}, u'id': u'415897711789569_1030254'}, {u'message': u'corresponde a la obra pictórica del simbolista Edvard Munch! también conocido como el ""pintor de los estados psíquicos""', u'from': {u'name': u'Antonella Castiglione', u'id': u'10153246465665784'}, u'id': u'415897711789569_1032081'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2012-08-14 15:30:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_416080041771336,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ1NDA4MjU5NDAxNTU=', u'before': u'MTAyMDQ1NDA4MjU5NDAxNTU='}}, u'data': [{u'id': u'10204540825940155', u'name': u'Elita Reyes'}], u'summary': {u'total_count': 1}}","Los invitamos a participar de nuestra “Trivia Cultural”, un espacio donde podrán compartir y aprender un poco más sobre los clásicos del arte.
¿Qué famoso pintor noruego pintó este cuadro?",,photo,,1
952,978,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-13 22:32:27,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_415861585126515,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNTgzNzM2Mzc2NTU=', u'before': u'MTAyMDgwNTgzNzM2Mzc2NTU='}}, u'data': [{u'id': u'10208058373637655', u'name': u'Francisco Leiva'}], u'summary': {u'total_count': 1}}","""Quema y Creación"" es la nueva exposición que Fundación Itaú presenta, a partir del 17 de agosto en su espacio ArteAbierto (Apoquindo 3457, Las Condes). EN ella podrán encontrar obras en cerámica y cobre realizadas por artistas nacionales.",,photo,,1
953,979,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-13 21:10:43,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_415837361795604,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDcxODUzMjU3NTg=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10204662486864652', u'name': u'Ana Maria Casanueva'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}], u'summary': {u'total_count': 3}}","¿Sabías que… un 13 de agosto de 1899 nació el cineasta británico Alfred Hitchcock, director de “Psicosis”?",{u'count': 1},photo,,1
954,980,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-13 03:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_415612171818123,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDcxODUzMjU3NTg=', u'before': u'MTAyMDgwNTgzNzM2Mzc2NTU='}}, u'data': [{u'id': u'10208058373637655', u'name': u'Francisco Leiva'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}], u'summary': {u'total_count': 2}}","Los invitamos a conocer nuestra página web y enterarse de todas las actividades que realizamos para la comunidad.
http://www.fundacionitau.cl/",,link,,1
955,981,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-12 22:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_415611555151518,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNTgzNzM2Mzc2NTU=', u'before': u'MTAyMDgwNTgzNzM2Mzc2NTU='}}, u'data': [{u'id': u'10208058373637655', u'name': u'Francisco Leiva'}], u'summary': {u'total_count': 1}}","Último día para que puedan visitar la exposición “Dinora Doudtchitzky el imaginario persistente”, en el MAC Forestal.",,photo,,1
956,982,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-11 22:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_415227388523268,"{u'paging': {u'cursors': {u'after': u'MTAyMDM2Njk4MDMxNTkwMzI=', u'before': u'MTAyMDQ1NDA4MjU5NDAxNTU='}}, u'data': [{u'id': u'10204540825940155', u'name': u'Elita Reyes'}, {u'id': u'10203669803159032', u'name': u'Lucía Navarro'}], u'summary': {u'total_count': 2}}","Situaciones oníricas, cómicas y, a veces, absurdas, enfrentadas al concepto de la chilenidad eso es lo que podrán ver durante agosto el Museo Nacional de Bellas Artes - Santiago de Chile en la exposición “Lugares Comunes”, del pintor Andrés Gana.",,photo,,1
957,983,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-11 19:18:40,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_415191898526817,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ1NDA4MjU5NDAxNTU=', u'before': u'MTAyMDQ1NDA4MjU5NDAxNTU='}}, u'data': [{u'id': u'10204540825940155', u'name': u'Elita Reyes'}], u'summary': {u'total_count': 1}}","Hasta mañana pueden visitar la exposición “Dinora Doudtchitzky el imaginario persistente”, en el MAC Forestal. Un buen panorama para este fin de semana.",,photo,,1
958,984,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-10 21:56:29,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_414923248553682,"{u'data': [], u'summary': {u'total_count': 0}}","Hoy y mañana a las 19:00 horas, el Teatro Municipal de Santiago presentará el Concierto V del artista indio Zubin Mehta.

Más info: http://www.municipal.cl/opv1.asp?id=1856&idx=382",,photo,,1
959,985,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUyTXprM05UZ3hOek01TlRneU9qRXdNekU0TnpNPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUwT1RnM056WTROVFEzTWpNd09qRXdNalF4TXpVPQ=='}}, u'data': [{u'message': u'Rembrandt', u'from': {u'name': u'Mauricio A. Ortiz Figueroa', u'id': u'10208497773942766'}, u'id': u'414899861889354_1024135'}, {u'message': u'Hola Mauricio A. Ortiz Figueroa gracias por participar! pero el pintor no es Rembrant! Alguien más sabe quién es!?', u'from': {u'category': u'Non-Profit Organization', u'name': u'Fundaci\xf3n Ita\xfa Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}, u'id': u'414899861889354_1025435'}, {u'message': u'Van gogh', u'from': {u'name': u'Pablo Leon', u'id': u'10152071605843848'}, u'id': u'414899861889354_1025560'}, {u'message': u'Vincent van Vogh,con su obra ""La habitación de Van Gogh en Arles"" realizada en 1889, esta es una de las 3 versiones  que realizó sobre su dormitorio.', u'from': {u'name': u'Antonella Castiglione', u'id': u'10153246465665784'}, u'id': u'414899861889354_1031873'}], u'summary': {u'total_count': 4, u'order': u'chronological'}}",2012-08-10 20:27:04,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_414899885222685,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDcxODUzMjU3NTg=', u'before': u'MTAxNTI4NjQ5NjkzNjM2NDg='}}, u'data': [{u'id': u'10152864969363648', u'name': u'Jorge Enrique Jaque Cárcamo'}, {u'id': u'10208058373637655', u'name': u'Francisco Leiva'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}], u'summary': {u'total_count': 3}}","Los invitamos a participar de nuestra “Trivia Cultural”, un espacio donde podrán compartir y aprender un poco más sobre los clásicos del arte.

¿Conocen al artista holandés que pintó esta obra?",,photo,,1
960,986,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-10 16:23:46,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_414837548562252,"{u'data': [], u'summary': {u'total_count': 0}}",Hasta hoy podrán visitar en nuestro espacio ArteAbierto la exposición “Dinora Doudtchitzky el imaginario persistente”.,,photo,,1
961,987,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-09 22:04:03,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_414624498583557,"{u'paging': {u'cursors': {u'after': u'MTAxNTI3MTE0OTg2MzE2MDA=', u'before': u'MTAxNTMyNDY0NjU2NjU3ODQ='}}, u'data': [{u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10208058373637655', u'name': u'Francisco Leiva'}, {u'id': u'10152711498631600', u'name': u'Nico Bascuñan'}], u'summary': {u'total_count': 3}}","Este fin de semana pueden visitar en el Museo Nacional de Bellas Artes la exposición del artista chileno Gonzalo Mezza, “8 = ∞ The Virtual Museum Project (8 = ∞ Infinito Cyberinstalación)”.",,photo,,1
962,988,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNakU0TkRNNU5UUTRNamd4T1Rrd09qY3dOakExTXc9PQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNakU0TkRNNU5UUTRNamd4T1Rrd09qY3dOakExTXc9PQ=='}}, u'data': [{u'message': u'quedó bello! felicitaciones a todos', u'from': {u'name': u'Ana Paula Aleixo', u'id': u'10153395121552009'}, u'id': u'218352654957346_706053'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2012-08-09 19:31:06,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_218352654957346,"{u'paging': {u'cursors': {u'after': u'MTAxNTUwODI5MjA1OTA3MjQ=', u'before': u'MTAxNTI4NjQ5NjkzNjM2NDg='}}, u'data': [{u'id': u'10152864969363648', u'name': u'Jorge Enrique Jaque Cárcamo'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'10153395121552009', u'name': u'Ana Paula Aleixo'}, {u'id': u'894570917230537', u'name': u'Jorge Labra Lachaise'}, {u'id': u'10155082920590724', u'name': u'Camila Constanza Jofré Fuentes'}], u'summary': {u'total_count': 5}}","Los invitamos a conocer nuestra página web y enterarse de todas las actividades que realizamos para la comunidad.
http://www.fundacionitau.cl/",,link,,1
963,989,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-09 15:34:16,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_414527255259948,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MzA2NjA4OTUxNzA=', u'before': u'MTAxNTM0MzA2NjA4OTUxNzA='}}, u'data': [{u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}], u'summary': {u'total_count': 1}}",Si aún no han visitado la exposición “Dinora Doudtchitzky el imaginario persistente” les contamos que hasta mañana podrán hacerlo en nuestro espacio Arte Abierto y hasta el domingo en el MAC Forestal.,{u'count': 1},photo,,1
964,990,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUwTXpJMk1EUTROakV6TkRBeU9qUTFNVGsyTURrPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOREUwTXpJME16WXhPVFEyT1RBME9qUTFNVGsxT1RjPQ=='}}, u'data': [{u'message': u'El Iatui, dijo ""Solo para consagrados""', u'from': {u'name': u'Ver\xf3nica Fern\xe1ndez Benavente', u'id': u'10153205635186631'}, u'id': u'414319601947380_4519597'}, {u'message': u'me gustan mas los nuevos expositores de la cultura chilena.. Pero quien los consagra?', u'from': {u'name': u'Ver\xf3nica Fern\xe1ndez Benavente', u'id': u'10153205635186631'}, u'id': u'414319601947380_4519609'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2012-08-08 22:36:46,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_414319601947380,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDcxODUzMjU3NTg=', u'before': u'MTAxNTMwOTUxMzkwMzA0NTI='}}, u'data': [{u'id': u'10153095139030452', u'name': u'Mauro Barraza Burgoa'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}], u'summary': {u'total_count': 2}}",Inviten a sus amigos a que nos den “Me gusta” y también sean parte de nuestra comunidad en torno a la cultura.,,status,,1
965,991,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-08 19:36:21,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_270581386389984,"{u'data': [], u'summary': {u'total_count': 0}}","También estamos en Flickr. Visiten nuestra página y podrán encontrar galerías de nuestros eventos más importantes.
http://www.flickr.com/photos/fundacion_itau_chile/",,link,,1
966,992,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-08 15:20:36,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_414214735291200,"{u'data': [], u'summary': {u'total_count': 0}}",Nuestra propuesta cultural es “acercar el arte” a un público más amplio y diverso. Por eso los invitamos a conocer nuestro Espacio ArteAbierto con la actual exposición “Dinora Doudtchitzky el imaginario persistente”.,,photo,,1
967,993,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2012-08-07 15:57:28,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_106361732844680,"{u'paging': {u'cursors': {u'after': u'MTAxNTMzOTUxMjE1NTIwMDk=', u'before': u'MTAyMDYwNzQ5OTE2OTM0NDM='}}, u'data': [{u'id': u'10206074991693443', u'name': u'Audrey Marie Gramcko'}, {u'id': u'10155082920590724', u'name': u'Camila Constanza Jofré Fuentes'}, {u'id': u'10153847185325758', u'name': u'Arte Anabalón'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10153246465665784', u'name': u'Antonella Castiglione'}, {u'id': u'10153430660895170', u'name': u'Sebastian Uribe'}, {u'id': u'10203669803159032', u'name': u'Lucía Navarro'}, {u'id': u'10153395121552009', u'name': u'Ana Paula Aleixo'}], u'summary': {u'total_count': 8}}","¡Qué buena noticia! Se inaugurarán 6 nuevos centros culturales.

http://diario.latercera.com/2012/08/02/01/contenido/santiago/32-115163-9-seis-centros-culturales-seran-inaugurados-en-la-region-metropolitana-antes-de.shtml",,link,,1
